"","FamID","MomID","DadID","Fam.ord","Pop","Pop.ord","Year","Group","Group.ord","Reg","Reg.ord","Temp","Temp.ord","Temp.rep","Tray.set","Tray","Rep","Cell","TagID","Planting.date","Percival","Leaf.number.going.in","Leaf.number.coming.out..green.","Leaf.number.coming.out..brown.","Notes","NAleafIn","zeroLeafIn","sampledB4leafOut","outRGR","zeros","RGR","surv","regCol","daytimeTemp"
"111","GH_0046","SS3692","SS4008",38,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"D3",46.02,"2/18/19","I-31",0,2,NA,NA,0,1,0,1,0,NA,1,"#5E4FA2",35
"112","GH_0853","NFS143","NFS51",66,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"D4",853.02,"2/18/19","I-31",6,9,1,NA,0,0,0,0,0,0.0952380952380952,1,"#5E4FA2",35
"113","GH_0828","NFS120","NFS110",63,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"D5",828.02,"2/18/19","I-31",6,27,1,NA,0,0,0,0,0,0.523809523809524,1,"#5E4FA2",35
"114","GH_0068","SS4044","SS3660",43,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"D6",68.02,"2/18/19","I-31",NA,0,NA,NA,1,0,0,1,0,NA,NA,"#5E4FA2",35
"115","GH_0043","SS4057","SS3672",37,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"D7",43.02,"2/18/19","I-31",6,30,NA,NA,0,0,0,0,0,0.571428571428571,1,"#5E4FA2",35
"116","GH_0102","SS4000","SS4048",51,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"D8",102.02,"2/18/19","I-31",10,58,NA,"Bud Developing (Out)",0,0,0,0,0,0.685714285714286,1,"#5E4FA2",35
"117","GH_0094","SS3694","SS3662",49,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"D9",94.02,"2/18/19","I-31",NA,NA,NA,NA,1,0,0,1,0,NA,NA,"#5E4FA2",35
"118","GH_0761","NFS122","NFS45",55,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"D10",761.02,"2/18/19","I-31",4,24,NA,NA,0,0,0,0,0,0.714285714285714,1,"#5E4FA2",35
"119","GH_0026","SS3644","SS3646",9,"N1",1,2010,"N1 2010",1,"N",1,"35.2",5,1,1,2,0.02,"D11",26.02,"2/18/19","I-31",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#5E4FA2",35
"120","GH_0896","NFS136","NFS64",71,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"D12",896.02,"2/18/19","I-31",4,8,NA,NA,0,0,0,0,0,0.142857142857143,1,"#5E4FA2",35
"121","GH_0864","NFS38","NFS126",67,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"E1",864.02,"2/18/19","I-31",0,4,NA,NA,0,1,0,1,0,NA,1,"#5E4FA2",35
"122","GH_0075","SS3658","SS3665",45,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"E2",75.02,"2/18/19","I-31",2,6,NA,NA,0,0,0,0,0,0.285714285714286,1,"#5E4FA2",35
"123","GH_0647","ROC155","ROC54",21,"N1",1,2017,"N1 2017",2,"N",1,"35.2",5,1,1,2,0.02,"E3",647.02,"2/18/19","I-31",6,26,NA,NA,0,0,0,0,0,0.476190476190476,1,"#5E4FA2",35
"124","GH_0035","SS3606","SS3604",16,"N1",1,2010,"N1 2010",1,"N",1,"35.2",5,1,1,2,0.02,"E4",35.02,"2/18/19","I-31",4,24,NA,NA,0,0,0,0,0,0.714285714285714,1,"#5E4FA2",35
"125","GH_0087","SS3680","SS3688",47,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"E5",87.02,"2/18/19","I-31",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#5E4FA2",35
"126","GH_0823","NFS89","NFS112",62,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"E6",823.02,"2/18/19","I-31",6,30,NA,NA,0,0,0,0,0,0.571428571428571,1,"#5E4FA2",35
"127","GH_0098","SS4031","SS3683",50,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"E7",98.02,"2/18/19","I-31",NA,0,NA,NA,1,0,0,1,0,NA,NA,"#5E4FA2",35
"128","GH_0732","ROC158","ROC10",33,"N1",1,2017,"N1 2017",2,"N",1,"35.2",5,1,1,2,0.02,"E8",732.02,"2/18/19","I-31",4,24,NA,NA,0,0,0,0,0,0.714285714285714,1,"#5E4FA2",35
"129","GH_0103","SS4034","SS4048",52,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"E9",103.02,"2/18/19","I-31",10,65,1,"4 buds developing (out)",0,0,0,0,0,0.8,1,"#5E4FA2",35
"130","GH_0729","ROC159","ROC30",32,"N1",1,2017,"N1 2017",2,"N",1,"35.2",5,1,1,2,0.02,"E10",729.02,"2/18/19","I-31",6,26,NA,NA,0,0,0,0,0,0.476190476190476,1,"#5E4FA2",35
"131","GH_0884","NFS141","NFS17",69,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"E11",884.02,"2/18/19","I-31",6,36,NA,NA,0,0,0,0,0,0.714285714285714,1,"#5E4FA2",35
"132","GH_0009","SS3605","SS3610",4,"N1",1,2010,"N1 2010",1,"N",1,"35.2",5,1,1,2,0.02,"E12",9.02,"2/18/19","I-31",2,14,NA,NA,0,0,0,0,0,0.857142857142857,1,"#5E4FA2",35
"133","GH_0031","SS3621","SS3604",13,"N1",1,2010,"N1 2010",1,"N",1,"35.2",5,1,1,2,0.02,"F1",31.02,"2/18/19","I-31",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#5E4FA2",35
"134","GH_0653","ROC123","ROC105",22,"N1",1,2017,"N1 2017",2,"N",1,"35.2",5,1,1,2,0.02,"F2",653.02,"2/18/19","I-31",4,16,NA,NA,0,0,0,0,0,0.428571428571429,1,"#5E4FA2",35
"135","GH_0052","SS3693","SS4004",39,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"F3",52.02,"2/18/19","I-31",0,4,NA,NA,0,1,0,1,0,NA,1,"#5E4FA2",35
"136","GH_0656","ROC47","ROC162",23,"N1",1,2017,"N1 2017",2,"N",1,"35.2",5,1,1,2,0.02,"F4",656.02,"2/18/19","I-31",4,10,NA,NA,0,0,0,0,0,0.214285714285714,1,"#5E4FA2",35
"137","GH_0040","SS3642","SS3607",18,"N1",1,2010,"N1 2010",1,"N",1,"35.2",5,1,1,2,0.02,"F5",40.02,"2/18/19","I-31",0,4,NA,NA,0,1,0,1,0,NA,1,"#5E4FA2",35
"138","GH_0715","ROC85","ROC94",30,"N1",1,2017,"N1 2017",2,"N",1,"35.2",5,1,1,2,0.02,"F6",715.02,"2/18/19","I-31",2,14,NA,NA,0,0,0,0,0,0.857142857142857,1,"#5E4FA2",35
"139","GH_0810","NFS30","NFS52",59,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"F7",810.02,"2/18/19","I-31",6,26,NA,NA,0,0,0,0,0,0.476190476190476,1,"#5E4FA2",35
"140","GH_0030","SS3638","SS3646",12,"N1",1,2010,"N1 2010",1,"N",1,"35.2",5,1,1,2,0.02,"F8",30.02,"2/18/19","I-31",4,18,NA,NA,0,0,0,0,0,0.5,1,"#5E4FA2",35
"141","GH_0669","ROC57","ROC133",25,"N1",1,2017,"N1 2017",2,"N",1,"35.2",5,1,1,2,0.02,"F9",669.02,"2/18/19","I-31",NA,0,NA,NA,1,0,0,1,0,NA,NA,"#5E4FA2",35
"142","GH_0029","SS3611","SS3646",11,"N1",1,2010,"N1 2010",1,"N",1,"35.2",5,1,1,2,0.02,"F10",29.02,"2/18/19","I-31",0,2,NA,NA,0,1,0,1,0,NA,1,"#5E4FA2",35
"143","GH_0062","SS4047","SS3674",41,"N2",2,2010,"N2 2010",3,"N",1,"35.2",5,1,1,2,0.02,"F11",62.02,"2/18/19","I-31",8,42,NA,"buds (out)",0,0,0,0,0,0.607142857142857,1,"#5E4FA2",35
"144","GH_0769","NFS153","NFS27",56,"N2",2,2017,"N2 2017",4,"N",1,"35.2",5,1,1,2,0.02,"F12",769.02,"2/18/19","I-31",8,54,NA,"buds (out)",0,0,0,0,0,0.821428571428571,1,"#5E4FA2",35
"145","GH_1107","WAW8","WAW60",137,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"A1",1107.01,"2/25/19","I-31",2,12,NA,NA,0,0,0,0,0,0.714285714285714,1,"#FEF0A5",35
"146","GH_0209","SS3433","SS3424",84,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"A2",209.01,"2/25/19","I-31",6,26,NA,NA,0,0,0,0,0,0.476190476190476,1,"#FEF0A5",35
"147","GH_0969","CRA37","CRA126",99,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"A3",969.01,"2/25/19","I-31",6,30,NA,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"148","GH_0165","SS3474","SS3397",78,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"A4",165.01,"2/25/19","I-31",4,28,NA,NA,0,0,0,0,0,0.857142857142857,1,"#FEF0A5",35
"149","GH_1101","WAW69","WAW36",135,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"A5",1101.01,"2/25/19","I-31",8,49,1,NA,0,0,0,0,0,0.75,1,"#FEF0A5",35
"150","GH_1080","WAW4","WAW66",129,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"A6",1080.01,"2/25/19","I-31",6,16,NA,NA,0,0,0,0,0,0.238095238095238,1,"#FEF0A5",35
"151","GH_0293","SS3546","SS3555",122,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"A7",293.01,"2/25/19","I-31",6,30,NA,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"152","GH_0173","SS3412","SS3425",80,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"A8",173.01,"2/25/19","I-31",6,26,NA,NA,0,0,0,0,0,0.476190476190476,1,"#FEF0A5",35
"153","GH_0286","SS3584","SS3577",118,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"A9",286.01,"2/25/19","I-31",6,28,NA,NA,0,0,0,0,0,0.523809523809524,1,"#FEF0A5",35
"154","GH_0936","CRA43","CRA15",95,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"A10",936.01,"2/25/19","I-31",2,6,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",35
"155","GH_1082","WAW9","WAW15",130,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"A11",1082.01,"2/25/19","I-31",8,53,1,NA,0,0,0,0,0,0.821428571428571,1,"#FEF0A5",35
"156","GH_1089","WAW65","WAW73",131,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"A12",1089.01,"2/25/19","I-31",0,4,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",35
"157","GH_0270","SS3578","SS3550",111,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"B1",270.01,"2/25/19","I-31",NA,0,NA,NA,1,0,0,1,0,NA,NA,"#FEF0A5",35
"158","GH_1049","CRA197","CRA131",106,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"B2",1049.01,"2/25/19","I-31",NA,0,NA,NA,1,0,0,1,0,NA,NA,"#FEF0A5",35
"159","GH_1078","WAW44","WAW66",128,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"B3",1078.01,"2/25/19","I-31",4,20,NA,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"160","GH_1070","CRA73","CRA18",108,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"B4",1070.01,"2/25/19","I-31",6,36,NA,NA,0,0,0,0,0,0.714285714285714,1,"#FEF0A5",35
"161","GH_0134","SS3350","SS3325",75,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"B5",134.01,"2/25/19","I-31",4,16,NA,NA,0,0,0,0,0,0.428571428571429,1,"#FEF0A5",35
"162","GH_0297","SS3595","SS3593",123,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"B6",297.01,"2/25/19","I-31",6,20,NA,NA,0,0,0,0,0,0.333333333333333,1,"#FEF0A5",35
"163","GH_0978","CRA167","CRA74",100,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"B7",978.01,"2/25/19","I-31",6,36,NA,NA,0,0,0,0,0,0.714285714285714,1,"#FEF0A5",35
"164","GH_1093","WAW50","WAW11",132,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"B8",1093.01,"2/25/19","I-31",6,36,NA,NA,0,0,0,0,0,0.714285714285714,1,"#FEF0A5",35
"165","GH_0127","SS3340","SS3495",74,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"B9",127.01,"2/25/19","I-31",6,40,NA,NA,0,0,0,0,0,0.80952380952381,1,"#FEF0A5",35
"166","GH_1076","WAW51","WAW66",127,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"B10",1076.01,"2/25/19","I-31",6,32,NA,NA,0,0,0,0,0,0.619047619047619,1,"#FEF0A5",35
"167","GH_0271","SS3545","SS3573",112,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"B11",271.01,"2/25/19","I-31",4,21,1,NA,0,0,0,0,0,0.642857142857143,1,"#FEF0A5",35
"168","GH_0301","SS3567","SS3573",114,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"B12",275.01,"2/25/19","I-31",6,36,NA,NA,0,0,0,0,0,0.714285714285714,1,"#FEF0A5",35
"169","GH_0959","CRA165","CRA120",97,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"C1",959.01,"2/25/19","I-31",4,8,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",35
"170","GH_0281","SS3572","SS3544",116,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"C2",281.01,"2/25/19","I-31",0,2,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",35
"171","GH_0179","SS3418","SS3504",81,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"C3",179.01,"2/25/19","I-31",6,34,NA,NA,0,0,0,0,0,0.666666666666667,1,"#FEF0A5",35
"172","GH_1108","WAW78","WAW60",138,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"C4",1108.01,"2/25/19","I-31",4,30,NA,NA,0,0,0,0,0,0.928571428571429,1,"#FEF0A5",35
"173","GH_0291","SS3568","SS3555",121,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"C5",291.01,"2/25/19","I-31",NA,0,NA,NA,1,0,0,1,0,NA,NA,"#FEF0A5",35
"174","GH_0962","CRA14","CRA104",98,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"C6",962.01,"2/25/19","I-31",4,16,NA,NA,0,0,0,0,0,0.428571428571429,1,"#FEF0A5",35
"175","GH_0290","SS3585","SS3577",120,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"C7",290.01,"2/25/19","I-31",6,30,NA,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"176","GH_0159","SS3491","SS3454",77,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"C8",159.01,"2/25/19","I-31",6,40,NA,NA,0,0,0,0,0,0.80952380952381,1,"#FEF0A5",35
"177","GH_0255","SS3457","SS3499",89,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"C9",255.01,"2/25/19","I-31",6,30,NA,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"178","GH_0301","SS3558","SS3554",125,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"C10",301.01,"2/25/19","I-31",4,22,NA,NA,0,0,0,0,0,0.642857142857143,1,"#FEF0A5",35
"179","GH_0287","SS3571","SS3577",119,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"C11",287.01,"2/25/19","I-31",8,37,1,NA,0,0,0,0,0,0.535714285714286,1,"#FEF0A5",35
"180","GH_1125","WAW53","WAW55",144,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"C12",1125.01,"2/25/19","I-31",6,38,NA,NA,0,0,0,0,0,0.761904761904762,1,"#FEF0A5",35
"181","GH_1112","WAW81","WAW67",139,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"D1",1112.01,"2/25/19","I-31",4,26,NA,NA,0,0,0,0,0,0.785714285714286,1,"#FEF0A5",35
"182","GH_0266","SS3586","SS3550",109,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"D2",266.01,"2/25/19","I-31",6,24,NA,NA,0,0,0,0,0,0.428571428571429,1,"#FEF0A5",35
"183","GH_1035","CRA124","CRA22",104,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"D3",1035.01,"2/25/19","I-31",0,2,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",35
"184","GH_0302","SS3553","SS3554",126,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"D4",302.01,"2/25/19","I-31",6,22,NA,NA,0,0,0,0,0,0.380952380952381,1,"#FEF0A5",35
"185","GH_0146","SS3339","SS3321",76,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"D5",146.01,"2/25/19","I-31",6,30,NA,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"186","GH_0215","SS3483","SS3387",85,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"D6",215.01,"2/25/19","I-31",6,26,NA,NA,0,0,0,0,0,0.476190476190476,1,"#FEF0A5",35
"187","GH_0284","SS3556","SS3544",117,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"D7",284.01,"2/25/19","I-31",4,10,NA,NA,0,0,0,0,0,0.214285714285714,1,"#FEF0A5",35
"188","GH_1124","WAW32","WAW55",143,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"D8",1124.01,"2/25/19","I-31",4,24,NA,NA,0,0,0,0,0,0.714285714285714,1,"#FEF0A5",35
"189","GH_0274","SS3590","SS3573",113,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"D9",274.01,"2/25/19","I-31",2,6,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",35
"190","GH_0912","CRA190","CRA19",92,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"D10",912.01,"2/25/19","I-31",6,30,NA,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"191","GH_0268","SS3596","SS3550",110,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"D11",268.01,"2/25/19","I-31",4,10,NA,NA,0,0,0,0,0,0.214285714285714,1,"#FEF0A5",35
"192","GH_0907","CRA47","CRA25",91,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"D12",907.01,"2/25/19","I-31",NA,0,NA,NA,1,0,0,1,0,NA,NA,"#FEF0A5",35
"193","GH_0169","SS3420","SS3337",79,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"E1",169.01,"2/25/19","I-31",0,4,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",35
"194","GH_0122","SS3450","SS3402",73,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"E2",122.01,"2/25/19","I-31",4,28,NA,NA,0,0,0,0,0,0.857142857142857,1,"#FEF0A5",35
"195","GH_0277","SS3551","SS3564",115,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"E3",277.01,"2/25/19","I-31",4,16,NA,NA,0,0,0,0,0,0.428571428571429,1,"#FEF0A5",35
"196","GH_1042","CRA144","CRA3",105,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"E4",1042.01,"2/25/19","I-31",4,28,NA,NA,0,0,0,0,0,0.857142857142857,1,"#FEF0A5",35
"197","GH_0257","SS3473","SS3322",90,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"E5",257.01,"2/25/19","I-31",4,16,NA,NA,0,0,0,0,0,0.428571428571429,1,"#FEF0A5",35
"198","GH_1095","WAW40","WAW11",133,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"E6",1095.01,"2/25/19","I-31",6,28,NA,NA,0,0,0,0,0,0.523809523809524,1,"#FEF0A5",35
"199","GH_1013","CRA66","CRA53",102,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"E7",1013.01,"2/25/19","I-31",4,8,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",35
"200","GH_0950","CRA78","CRA6",96,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"E8",950.01,"2/25/19","I-31",0,2,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",35
"201","GH_1119","WAW41","WAW43",140,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"E9",1119.01,"2/25/19","I-31",4,22,NA,NA,0,0,0,0,0,0.642857142857143,1,"#FEF0A5",35
"202","GH_0233","SS3411","SS3368",87,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"E10",233.01,"2/25/19","I-31",0,2,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",35
"203","GH_0925","CRA10","CRA42",93,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"E11",925.01,"2/25/19","I-31",4,30,NA,NA,0,0,0,0,0,0.928571428571429,1,"#FEF0A5",35
"204","GH_0927","CRA38","CRA102",94,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"E12",927.01,"2/25/19","I-31",2,6,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",35
"205","GH_0300","SS3547","SS3593",124,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,3,0.01,"F1",300.01,"2/25/19","I-31",4,12,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",35
"206","GH_0998","CRA170","CRA75",101,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"F2",998.01,"2/25/19","I-31",NA,0,NA,NA,1,0,0,1,0,NA,NA,"#FEF0A5",35
"207","GH_1019","CRA154","CRA2",103,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"F3",1019.01,"2/25/19","I-31",6,22,NA,NA,0,0,0,0,0,0.380952380952381,1,"#FEF0A5",35
"208","GH_1102","WAW39","WAW36",136,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"F4",1102.01,"2/25/19","I-31",4,22,NA,NA,0,0,0,0,0,0.642857142857143,1,"#FEF0A5",35
"209","GH_0250","SS3445","SS3363",88,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"F5",250.01,"2/25/19","I-31",6,28,NA,NA,0,0,0,0,0,0.523809523809524,1,"#FEF0A5",35
"210","GH_1053","CRA181","CRA114",107,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,3,0.01,"F6",1053.01,"2/25/19","I-31",0,4,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",35
"211","GH_1122","WAW76","WAW55",142,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"F7",1122.01,"2/25/19","I-31",4,16,NA,NA,0,0,0,0,0,0.428571428571429,1,"#FEF0A5",35
"212","GH_1100","WAW6","WAW7",134,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"F8",1100.01,"2/25/19","I-31",6,19,1,NA,0,0,0,0,0,0.333333333333333,1,"#FEF0A5",35
"213","GH_0191","SS3383","SS3441",82,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"F9",191.01,"2/25/19","I-31",6,22,NA,NA,0,0,0,0,0,0.380952380952381,1,"#FEF0A5",35
"214","GH_1120","WAW37","WAW43",141,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,3,0.01,"F10",1120.01,"2/25/19","I-31",9,34,2,"Triple Leaf",0,0,0,0,0,0.428571428571429,1,"#FEF0A5",35
"215","GH_0222","SS3442","SS3501",86,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"F11",222.01,"2/25/19","I-31",4,16,NA,NA,0,0,0,0,0,0.428571428571429,1,"#FEF0A5",35
"216","GH_0197","SS3361","SS3357",83,"C1",3,2010,"C1 2010",5,"C",2,"35.2",5,1,1,3,0.01,"F12",197.01,"2/25/19","I-31",4,22,NA,NA,0,0,0,0,0,0.642857142857143,1,"#FEF0A5",35
"217","GH_0927","CRA38","CRA102",94,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,4,0.02,"A1",927.02,"2/25/19","I-31",4,19,1,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"218","GH_0962","CRA14","CRA104",98,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,4,0.02,"A2",962.02,"2/25/19","I-31",4,20,NA,NA,0,0,0,0,0,0.571428571428571,1,"#FEF0A5",35
"219","GH_1076","WAW51","WAW66",127,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,4,0.02,"A3",1076.02,"2/25/19","I-31",6,26,NA,NA,0,0,0,0,0,0.476190476190476,1,"#FEF0A5",35
"220","GH_1089","WAW65","WAW73",131,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,4,0.02,"A4",1089.02,"2/25/19","I-31",6,36,NA,NA,0,0,0,0,0,0.714285714285714,1,"#FEF0A5",35
"221","GH_1082","WAW9","WAW15",130,"C2",4,2017,"C2 2017",8,"C",2,"35.2",5,1,1,4,0.02,"A5",1082.02,"2/25/19","I-31",6,26,NA,NA,0,0,0,0,0,0.476190476190476,1,"#FEF0A5",35
"222","GH_0959","CRA165","CRA120",97,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,4,0.02,"A6",959.02,"2/25/19","I-31",0,4,NA,NA,0,1,0,1,0,NA,1,"#FEF0A5",35
"223","GH_0978","CRA167","CRA74",100,"C1",3,2017,"C1 2017",6,"C",2,"35.2",5,1,1,4,0.02,"A7",978.02,"2/25/19","I-31",10,42,NA,NA,0,0,0,0,0,0.457142857142857,1,"#FEF0A5",35
"224","GH_0271","SS3545","SS3573",112,"C2",4,2010,"C2 2010",7,"C",2,"35.2",5,1,1,4,0.02,"A8",271.02,"2/25/19","I-31",2,6,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",35
