"","FamID","daytimeTemp","RGR","Fam.ord","Group.ord"
"651","GH_0400",-12.5218404193361,0.766079702987644,"83","5"
"652","GH_0400",-7.52184041933605,0.856206726868543,"83","5"
"653","GH_0400",-2.52184041933605,1.74245579503072,"83","5"
"654","GH_0400",2.47815958066395,1.62228642985619,"83","5"
"655","GH_0400",7.47815958066395,2.11798506120114,"83","5"
"656","GH_0400",12.4781595806639,1.50962765000507,"83","5"
"657","GH_0400",17.4781595806639,0.135190535821349,"83","5"
"658","GH_0405",-17.5218404193361,0.135190535821349,"84","5"
"659","GH_0405",-12.5218404193361,0.270381071642698,"84","5"
"660","GH_0405",-7.52184041933605,1.17165131045169,"84","5"
"661","GH_0405",-2.52184041933605,1.64481818582641,"84","5"
"662","GH_0405",2.47815958066395,1.66734994179664,"84","5"
"663","GH_0405",7.47815958066395,1.68988169776686,"84","5"
"664","GH_0405",12.4781595806639,1.35190535821349,"84","5"
"665","GH_0405",17.4781595806639,0.540762143285396,"84","5"
"666","GH_0409",-17.5218404193361,0.0540762143285396,"85","5"
"667","GH_0409",-12.5218404193361,0.509217684927081,"85","5"
